player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Kamilla Cardoso,player_points,13.5,over,-119,betonlineag,0.6681,0.5135,0.1546,0.2295,0.0,0,3,0.2731,0.0683,1
Lauren Betts,player_points,6.5,under,-139,draftkings,0.6951,0.5509,0.1442,0.1952,0.0,0,3,0.2713,0.0678,1
Courtney Williams,player_points,12.5,over,-115,fanduel,0.6469,0.5057,0.1412,0.2094,0.0,0,3,0.2408,0.0602,1
Caitlin Clark,player_points,22.5,over,-102,fanduel,0.6133,0.48,0.1333,0.2146,0.0,0,3,0.2189,0.0547,1
Nneka Ogwumike,player_points,15.5,over,-129,draftkings,0.663,0.5343,0.1287,0.177,0.0,0,4,0.2283,0.0571,1
Nyara Sabally,player_points,14.5,under,-123,draftkings,0.6482,0.5208,0.1274,0.1752,0.0,0,2,0.2155,0.0539,1
Caitlin Clark,player_points,21.5,over,-125,betonlineag,0.6511,0.5248,0.1263,0.172,0.0,0,1,0.215,0.0537,1
Nyara Sabally,player_points,13.5,under,-102,fanduel,0.5943,0.4708,0.1235,0.1769,0.0,0,1,0.1805,0.0451,1
Marina Mabrey,player_points,18.5,over,-115,draftkings,0.6264,0.5034,0.123,0.1711,0.0,0,3,0.1968,0.0492,1
Kelsey Mitchell,player_points,24.5,over,-114,betonlineag,0.6403,0.5221,0.1182,0.202,0.0,0,3,0.2302,0.0576,1
Aliyah Boston,player_points,16.5,over,100,fanduel,0.5934,0.4775,0.1159,0.1868,0.0,0,4,0.1868,0.0467,1
Dearica Hamby,player_points,13.5,over,-120,draftkings,0.6338,0.5179,0.1159,0.162,0.0,0,4,0.1944,0.0486,1
Erica Wheeler,player_points,9.5,over,100,betonlineag,0.5815,0.4663,0.1152,0.163,0.0,0,1,0.163,0.0408,1
Erica Wheeler,player_points,8.5,over,-130,fanduel,0.6533,0.5389,0.1144,0.1558,0.0,0,3,0.2026,0.0506,1
Bridget Carleton,player_points,14.5,over,-123,betonlineag,0.6373,0.5241,0.1132,0.1554,0.0,0,2,0.1912,0.0478,1
Bridget Carleton,player_points,15.5,over,-104,fanduel,0.5879,0.4764,0.1115,0.1532,0.0,0,1,0.1593,0.0398,1
Kelsey Mitchell,player_points,25.5,over,-111,draftkings,0.6014,0.49,0.1114,0.1432,0.0,0,1,0.159,0.0397,1
Kiki Iriafen,player_points,14.5,over,-114,betonlineag,0.6067,0.5106,0.0961,0.1389,0.0,0,4,0.1583,0.0396,1
Napheesa Collier,player_points,19.5,under,102,fanduel,0.573,0.4785,0.0945,0.1575,0.0,0,3,0.1544,0.0386,1
Cecilia Zandalasini,player_points,7.5,over,-130,fanduel,0.6257,0.5359,0.0898,0.107,0.0,0,2,0.1391,0.0348,1
Cecilia Zandalasini,player_points,8.5,over,-101,draftkings,0.5526,0.4665,0.0861,0.0997,0.0,0,1,0.1007,0.0252,1
Sonia Citron,player_points,16.5,over,-102,fanduel,0.5559,0.4722,0.0837,0.1009,0.0,0,3,0.1029,0.0257,1
Sonia Citron,player_points,15.5,over,-128,draftkings,0.6065,0.5267,0.0798,0.0803,0.0,0,1,0.1028,0.0257,1
Breanna Stewart,player_points,22.5,over,-102,fanduel,0.569,0.4938,0.0752,0.1268,0.0,0,4,0.1294,0.0323,1
Courtney Vandersloot,player_points,9.5,over,-108,fanduel,0.5769,0.5034,0.0735,0.1111,0.0,0,3,0.12,0.03,1
Natasha Mack,player_points,8.5,under,-128,fanduel,0.6112,0.5425,0.0687,0.0887,0.0,0,4,0.1135,0.0284,1
Kayla Thornton,player_points,9.5,under,-128,fanduel,0.595,0.5312,0.0638,0.0598,0.0,0,3,0.0766,0.0191,1
Natasha Cloud,player_points,10.5,over,-122,betonlineag,0.5854,0.5236,0.0618,0.0652,0.0,0,2,0.0796,0.0199,1
Megan DiLeo,player_points,15.5,over,100,fanduel,0.5307,0.4719,0.0588,0.0614,0.0,0,3,0.0614,0.0153,1
Janelle Salaun,player_points,11.5,under,-118,fanduel,0.5749,0.5203,0.0546,0.0621,0.0,0,3,0.0733,0.0183,1
Natasha Howard,player_points,12.5,over,102,fanduel,0.5109,0.4618,0.0491,0.032,0.0,0,1,0.0314,0.0078,1
Carla Leite,player_points,16.5,under,-105,draftkings,0.5362,0.4887,0.0475,0.0469,0.0,0,3,0.0492,0.0123,1
Makayla Timpson,player_points,6.5,over,-130,draftkings,0.5767,0.5312,0.0455,0.0203,0.0,0,1,0.0264,0.0066,1
Veronica Burton,player_points,12.5,over,-122,betonlineag,0.5719,0.5267,0.0452,0.0407,0.0,0,3,0.0496,0.0124,1
Ariel Atkins,player_points,9.5,over,-124,draftkings,0.5704,0.5274,0.043,0.0304,0.0,0,4,0.0377,0.0094,1
Michaela Onyenwere,player_points,7.5,over,-118,williamhill_us,0.5724,0.5304,0.042,0.0575,0.0,0,3,0.0678,0.017,1
Natasha Howard,player_points,11.5,over,-132,betonlineag,0.5804,0.5396,0.0408,0.0201,0.0,0,2,0.0265,0.0066,1
Alyssa Thomas,player_points,15.5,over,-133,betonlineag,0.5803,0.5404,0.0399,0.0166,0.0,0,1,0.0221,0.0055,1
Arike Ogunbowale,player_points,16.5,under,-111,draftkings,0.5298,0.49,0.0398,0.0071,0.0,0,1,0.0079,0.002,1
Rebecca Allen,player_points,6.5,under,-128,betonlineag,0.5706,0.5312,0.0394,0.0164,0.0,0,3,0.021,0.0052,1
Alyssa Thomas,player_points,16.5,over,100,fanduel,0.5186,0.48,0.0386,0.0372,0.0,0,3,0.0372,0.0093,1
Makayla Timpson,player_points,7.5,over,103,betonlineag,0.4962,0.4593,0.0369,0.0073,0.0,0,2,0.0071,0.0018,1
Pauline Astier,player_points,8.5,under,-125,fanduel,0.5581,0.5236,0.0345,0.0046,0.0,0,3,0.0057,0.0014,1
Natasha Cloud,player_points,11.5,over,-110,draftkings,0.5209,0.4888,0.0321,-0.0056,0.0,0,1,0.0,0.0,0
Kahleah Copper,player_points,22.5,under,-106,betonlineag,0.5123,0.486,0.0263,-0.0044,0.0,0,4,0.0,0.0,0
Georgia Amoore,player_points,5.5,over,102,betonlineag,0.4905,0.4643,0.0262,-0.0092,0.0,0,3,0.0,0.0,0
DeWanna Bonner,player_points,11.5,under,-104,draftkings,0.5144,0.4882,0.0262,0.009,0.0,0,4,0.0094,0.0023,0
Rae Burrell,player_points,15.5,under,-111,betonlineag,0.5337,0.5079,0.0258,0.0145,0.0,0,4,0.0161,0.004,0
Jonquel Jones,player_points,14.5,under,-122,williamhill_us,0.5344,0.5236,0.0108,-0.0276,0.0,0,3,0.0,0.0,0
Pauline Astier,player_points,7.5,under,-101,draftkings,0.477,0.4665,0.0105,-0.0507,0.0,0,1,0.0,0.0,0
Jonquel Jones,player_points,13.5,under,-102,draftkings,0.4791,0.4688,0.0103,-0.0512,0.0,0,1,0.0,0.0,0
Sabrina Ionescu,player_points,18.5,over,-105,draftkings,0.486,0.4765,0.0095,-0.0511,0.0,0,1,0.0,0.0,0
Gabby Williams,player_points,13.5,over,-103,betonlineag,0.4853,0.4764,0.0089,-0.0435,0.0,0,3,0.0,0.0,0
Sabrina Ionescu,player_points,17.5,over,-128,fanduel,0.5376,0.5292,0.0084,-0.0424,0.0,0,3,0.0,0.0,0
Paige Bueckers,player_points,22.5,over,-109,betonlineag,0.5053,0.4978,0.0075,-0.0311,0.0,0,3,0.0,0.0,0
Arike Ogunbowale,player_points,15.5,under,-102,fanduel,0.4742,0.4713,0.0029,-0.0609,0.0,0,2,0.0,0.0,0
Arike Ogunbowale,player_points,15.5,over,-127,betonlineag,0.5258,0.5287,-0.0029,-0.0602,0.0,0,2,0.0,0.0,0
Paige Bueckers,player_points,22.5,under,-114,fanduel,0.4947,0.5022,-0.0075,-0.0714,0.0,0,3,0.0,0.0,0
Sabrina Ionescu,player_points,17.5,under,-101,betonlineag,0.4624,0.4708,-0.0084,-0.0798,0.0,0,3,0.0,0.0,0
Gabby Williams,player_points,13.5,under,-122,draftkings,0.5147,0.5236,-0.0089,-0.0634,0.0,0,3,0.0,0.0,0
Sabrina Ionescu,player_points,18.5,under,-126,draftkings,0.514,0.5235,-0.0095,-0.0781,0.0,0,1,0.0,0.0,0
Jonquel Jones,player_points,13.5,over,-130,draftkings,0.5209,0.5312,-0.0103,-0.0784,0.0,0,1,0.0,0.0,0
Pauline Astier,player_points,7.5,over,-131,draftkings,0.523,0.5335,-0.0105,-0.0778,0.0,0,1,0.0,0.0,0
Jonquel Jones,player_points,14.5,over,-101,betonlineag,0.4656,0.4764,-0.0108,-0.0734,0.0,0,3,0.0,0.0,0
Rae Burrell,player_points,15.5,over,-102,draftkings,0.4663,0.4921,-0.0258,-0.0765,0.0,0,4,0.0,0.0,0
Georgia Amoore,player_points,5.5,under,-130,williamhill_us,0.5095,0.5357,-0.0262,-0.0986,0.0,0,3,0.0,0.0,0
DeWanna Bonner,player_points,11.5,over,-114,fanduel,0.4856,0.5118,-0.0262,-0.0884,0.0,0,4,0.0,0.0,0
Kahleah Copper,player_points,22.5,over,-120,fanduel,0.4877,0.514,-0.0263,-0.1059,0.0,0,4,0.0,0.0,0
Natasha Cloud,player_points,11.5,under,-120,draftkings,0.4791,0.5112,-0.0321,-0.1216,0.0,0,1,0.0,0.0,0
Pauline Astier,player_points,8.5,over,-101,betonlineag,0.4419,0.4764,-0.0345,-0.1206,0.0,0,3,0.0,0.0,0
Makayla Timpson,player_points,7.5,under,-133,betonlineag,0.5038,0.5407,-0.0369,-0.1174,0.0,0,2,0.0,0.0,0
Alyssa Thomas,player_points,16.5,under,-118,draftkings,0.4814,0.52,-0.0386,-0.1106,0.0,0,3,0.0,0.0,0
Rebecca Allen,player_points,6.5,over,101,draftkings,0.4294,0.4688,-0.0394,-0.1369,0.0,0,3,0.0,0.0,0
Arike Ogunbowale,player_points,16.5,over,-120,draftkings,0.4702,0.51,-0.0398,-0.138,0.0,0,1,0.0,0.0,0
Alyssa Thomas,player_points,15.5,under,103,betonlineag,0.4197,0.4596,-0.0399,-0.148,0.0,0,1,0.0,0.0,0
Natasha Howard,player_points,11.5,under,102,draftkings,0.4196,0.4604,-0.0408,-0.1524,0.0,0,2,0.0,0.0,0
Michaela Onyenwere,player_points,7.5,under,-101,draftkings,0.4276,0.4696,-0.042,-0.149,0.0,0,3,0.0,0.0,0
Ariel Atkins,player_points,9.5,under,-102,fanduel,0.4296,0.4726,-0.043,-0.1492,0.0,0,4,0.0,0.0,0
Veronica Burton,player_points,12.5,under,100,fanduel,0.4281,0.4733,-0.0452,-0.1438,0.0,0,3,0.0,0.0,0
Makayla Timpson,player_points,6.5,under,-102,draftkings,0.4233,0.4688,-0.0455,-0.1617,0.0,0,1,0.0,0.0,0
Carla Leite,player_points,16.5,over,-114,fanduel,0.4638,0.5113,-0.0475,-0.1294,0.0,0,3,0.0,0.0,0
Natasha Howard,player_points,12.5,under,-132,fanduel,0.4891,0.5382,-0.0491,-0.1404,0.0,0,1,0.0,0.0,0
Janelle Salaun,player_points,11.5,over,-101,draftkings,0.4251,0.4797,-0.0546,-0.154,0.0,0,3,0.0,0.0,0
Megan DiLeo,player_points,15.5,under,-121,draftkings,0.4693,0.5281,-0.0588,-0.1428,0.0,0,3,0.0,0.0,0
Natasha Cloud,player_points,10.5,under,-102,fanduel,0.4146,0.4764,-0.0618,-0.1789,0.0,0,2,0.0,0.0,0
Kayla Thornton,player_points,9.5,over,100,betonlineag,0.405,0.4688,-0.0638,-0.19,0.0,0,3,0.0,0.0,0
Natasha Mack,player_points,8.5,over,110,betonlineag,0.3888,0.4575,-0.0687,-0.1835,0.0,0,4,0.0,0.0,0
Courtney Vandersloot,player_points,9.5,under,-107,draftkings,0.4231,0.4966,-0.0735,-0.1815,0.0,0,3,0.0,0.0,0
Breanna Stewart,player_points,22.5,under,-103,betonlineag,0.431,0.5062,-0.0752,-0.1506,0.0,0,4,0.0,0.0,0
Sonia Citron,player_points,15.5,under,-104,draftkings,0.3935,0.4733,-0.0798,-0.2281,0.0,0,1,0.0,0.0,0
Sonia Citron,player_points,16.5,under,-110,betonlineag,0.4441,0.5278,-0.0837,-0.1522,0.0,0,3,0.0,0.0,0
Cecilia Zandalasini,player_points,8.5,under,-131,draftkings,0.4474,0.5335,-0.0861,-0.2111,0.0,0,1,0.0,0.0,0
Cecilia Zandalasini,player_points,7.5,under,102,betonlineag,0.3743,0.4641,-0.0898,-0.2439,0.0,0,2,0.0,0.0,0
Napheesa Collier,player_points,19.5,over,-120,draftkings,0.427,0.5215,-0.0945,-0.2172,0.0,0,3,0.0,0.0,0
Kiki Iriafen,player_points,14.5,under,-102,fanduel,0.3933,0.4894,-0.0961,-0.2211,0.0,0,4,0.0,0.0,0
Kelsey Mitchell,player_points,25.5,under,-120,draftkings,0.3986,0.51,-0.1114,-0.2692,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_points,15.5,under,-125,fanduel,0.4121,0.5236,-0.1115,-0.2582,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_points,14.5,under,-104,draftkings,0.3627,0.4759,-0.1132,-0.2885,0.0,0,2,0.0,0.0,0
Erica Wheeler,player_points,8.5,under,104,williamhill_us,0.3467,0.4611,-0.1144,-0.2927,0.0,0,3,0.0,0.0,0
Erica Wheeler,player_points,9.5,under,-130,betonlineag,0.4185,0.5337,-0.1152,-0.2596,0.0,0,1,0.0,0.0,0
Aliyah Boston,player_points,16.5,under,-122,draftkings,0.4066,0.5225,-0.1159,-0.2601,0.0,0,4,0.0,0.0,0
Dearica Hamby,player_points,13.5,under,-106,fanduel,0.3662,0.4821,-0.1159,-0.2883,0.0,0,4,0.0,0.0,0
Kelsey Mitchell,player_points,24.5,under,-102,fanduel,0.3597,0.4779,-0.1182,-0.2877,0.0,0,3,0.0,0.0,0
Marina Mabrey,player_points,18.5,under,-112,betonlineag,0.3736,0.4966,-0.123,-0.2928,0.0,0,3,0.0,0.0,0
Nyara Sabally,player_points,13.5,over,-128,fanduel,0.4057,0.5292,-0.1235,-0.2773,0.0,0,1,0.0,0.0,0
Caitlin Clark,player_points,21.5,under,-103,betonlineag,0.3489,0.4752,-0.1263,-0.3124,0.0,0,1,0.0,0.0,0
Nyara Sabally,player_points,14.5,over,-103,betonlineag,0.3518,0.4792,-0.1274,-0.3066,0.0,0,2,0.0,0.0,0
Nneka Ogwumike,player_points,15.5,under,101,betonlineag,0.337,0.4657,-0.1287,-0.3226,0.0,0,4,0.0,0.0,0
Caitlin Clark,player_points,22.5,under,-120,draftkings,0.3867,0.52,-0.1333,-0.291,0.0,0,3,0.0,0.0,0
Courtney Williams,player_points,12.5,under,-108,draftkings,0.3531,0.4943,-0.1412,-0.32,0.0,0,3,0.0,0.0,0
Lauren Betts,player_points,6.5,over,108,williamhill_us,0.3049,0.4491,-0.1442,-0.3658,0.0,0,3,0.0,0.0,0
Kamilla Cardoso,player_points,13.5,under,-108,fanduel,0.3319,0.4865,-0.1546,-0.3608,0.0,0,3,0.0,0.0,0
Azura Stevens,player_points,11.5,under,-125,draftkings,0.3593,0.5212,-0.1619,-0.3533,0.0,0,1,0.0,0.0,0
Azura Stevens,player_points,10.5,under,100,fanduel,0.3031,0.4691,-0.166,-0.3938,0.0,0,2,0.0,0.0,0
Kayla McBride,player_points,15.5,under,-107,draftkings,0.3278,0.4943,-0.1665,-0.3658,0.0,0,3,0.0,0.0,0
Lexie Hull,player_points,4.5,over,-143,betonlineag,0.3889,0.558,-0.1691,-0.3391,0.0,0,1,0.0,0.0,0
Alanna Smith,player_points,12.5,over,-109,betonlineag,0.3135,0.4887,-0.1752,-0.3989,0.0,0,3,0.0,0.0,0
Cameron Brink,player_points,9.5,over,-105,betonlineag,0.3148,0.491,-0.1762,-0.3854,0.0,0,4,0.0,0.0,0
Lexie Hull,player_points,5.5,over,100,draftkings,0.2897,0.4708,-0.1811,-0.4206,0.0,0,3,0.0,0.0,0
Cotie McMahon,player_points,7.5,over,-107,draftkings,0.3049,0.4861,-0.1812,-0.4101,0.0,0,2,0.0,0.0,0
DiJonai Carrington,player_points,10.5,over,-102,fanduel,0.3081,0.491,-0.1829,-0.3898,0.0,0,3,0.0,0.0,0
Olivia Miles,player_points,18.5,under,-111,draftkings,0.3108,0.4966,-0.1858,-0.4092,0.0,0,3,0.0,0.0,0
Shakira Austin,player_points,16.5,under,-103,draftkings,0.3135,0.5017,-0.1882,-0.3821,0.0,0,4,0.0,0.0,0
Sophie Cunningham,player_points,8.5,over,107,betonlineag,0.231,0.4512,-0.2202,-0.5218,0.0,0,3,0.0,0.0,0
Sophie Cunningham,player_points,7.5,over,-125,draftkings,0.2919,0.5212,-0.2293,-0.4746,0.0,0,1,0.0,0.0,0
Noemie Brochant,player_points,6.5,over,104,betonlineag,0.1567,0.4565,-0.2998,-0.6803,0.0,0,1,0.0,0.0,0
Jewell Loyd,player_points,7.5,under,100,betonlineag,0.1892,0.4939,-0.3047,-0.6216,0.0,0,4,0.0,0.0,0
NaLyssa Smith,player_points,11.5,under,-107,draftkings,0.1753,0.5089,-0.3336,-0.6609,0.0,0,3,0.0,0.0,0
NaLyssa Smith,player_points,10.5,under,-106,fanduel,0.1373,0.4819,-0.3446,-0.7332,0.0,0,1,0.0,0.0,0
