player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Michaela Onyenwere,player_rebounds,2.5,under,113,betonlineag,0.3658,0.4378,-0.072,-0.2208,0.0,0,2,0.0,0.0,0
Dearica Hamby,player_points,14.5,under,-132,fanduel,0.4781,0.5515,-0.0734,-0.1597,0.0,0,2,0.0,0.0,0
A'ja Wilson,player_rebounds,9.5,under,108,fanduel,0.3824,0.4565,-0.0741,-0.2046,0.0,0,3,0.0,0.0,0
A'ja Wilson,player_points,25.5,under,-106,fanduel,0.412,0.4865,-0.0745,-0.1993,0.0,0,3,0.0,0.0,0
Caitlin Clark,player_rebounds,4.5,under,-139,draftkings,0.4993,0.5742,-0.0749,-0.1415,0.0,0,3,0.0,0.0,0
Kamilla Cardoso,player_points,14.5,under,-105,draftkings,0.425,0.5,-0.075,-0.1702,0.0,0,3,0.0,0.0,0
Courtney Williams,player_assists,4.5,under,-155,draftkings,0.5087,0.5844,-0.0757,-0.1631,0.0,0,3,0.0,0.0,0
Jackie Young,player_points,18.5,under,110,betonlineag,0.389,0.4663,-0.0773,-0.1831,0.0,0,3,0.0,0.0,0
Shakira Austin,player_rebounds,10.5,under,-124,draftkings,0.4437,0.5212,-0.0775,-0.1985,0.0,0,3,0.0,0.0,0
Kiki Iriafen,player_points,14.5,under,100,fanduel,0.3963,0.4752,-0.0789,-0.2074,0.0,0,3,0.0,0.0,0
Napheesa Collier,player_rebounds,7.5,under,-123,betonlineag,0.4672,0.5464,-0.0792,-0.153,0.0,0,3,0.0,0.0,0
Erica Wheeler,player_points,8.5,under,110,betonlineag,0.4112,0.491,-0.0798,-0.1365,0.0,0,3,0.0,0.0,0
Ariel Atkins,player_points,7.5,under,100,fanduel,0.386,0.4663,-0.0803,-0.228,0.0,0,3,0.0,0.0,0
Natasha Cloud,player_assists,5.5,under,-108,betonlineag,0.4158,0.4967,-0.0809,-0.1992,0.0,0,3,0.0,0.0,0
Dominique Malonga,player_rebounds,9.5,under,102,fanduel,0.3755,0.4579,-0.0824,-0.2415,0.0,0,3,0.0,0.0,0
Azura Stevens,player_assists,2.5,under,-172,betonlineag,0.5354,0.6202,-0.0848,-0.1533,0.0,0,2,0.0,0.0,0
Ezi Magbegor,player_rebounds,5.5,under,-130,fanduel,0.4555,0.5418,-0.0863,-0.1941,0.0,0,3,0.0,0.0,0
Kelsey Mitchell,player_assists,2.5,under,100,betonlineag,0.3804,0.468,-0.0876,-0.2392,0.0,0,3,0.0,0.0,0
Allisha Gray,player_rebounds,3.5,under,-172,draftkings,0.5092,0.5986,-0.0894,-0.1948,0.0,0,1,0.0,0.0,0
Napheesa Collier,player_points,19.5,over,-112,betonlineag,0.4027,0.4967,-0.094,-0.2377,0.0,0,3,0.0,0.0,0
Brittney Griner,player_points,11.5,under,100,draftkings,0.3717,0.4676,-0.0959,-0.2566,0.0,0,2,0.0,0.0,0
Jordan Horston,player_rebounds,3.5,under,128,fanduel,0.3146,0.4121,-0.0975,-0.2827,0.0,0,3,0.0,0.0,0
Rhyne Howard,player_points,17.5,under,-120,draftkings,0.4255,0.5236,-0.0981,-0.2199,0.0,0,3,0.0,0.0,0
Rhyne Howard,player_rebounds,3.5,under,100,fanduel,0.3735,0.4724,-0.0989,-0.253,0.0,0,3,0.0,0.0,0
Jackie Young,player_assists,6.5,under,-135,betonlineag,0.4423,0.5435,-0.1012,-0.2301,0.0,0,3,0.0,0.0,0
Natisha Hiedeman,player_assists,5.5,under,-149,betonlineag,0.4666,0.5704,-0.1038,-0.2202,0.0,0,3,0.0,0.0,0
Breanna Stewart,player_points,21.5,under,-106,fanduel,0.3988,0.5034,-0.1046,-0.225,0.0,0,3,0.0,0.0,0
Chelsea Gray,player_assists,6.5,under,-132,betonlineag,0.4369,0.5418,-0.1049,-0.2321,0.0,0,3,0.0,0.0,0
Rhyne Howard,player_assists,3.5,under,-122,fanduel,0.416,0.5276,-0.1116,-0.243,0.0,0,3,0.0,0.0,0
Jonquel Jones,player_rebounds,8.5,under,107,draftkings,0.3303,0.4426,-0.1123,-0.3163,0.0,0,1,0.0,0.0,0
Brittney Griner,player_assists,2.5,under,-204,betonlineag,0.53,0.644,-0.114,-0.2102,0.0,0,1,0.0,0.0,0
Michaela Onyenwere,player_assists,1.5,over,-185,betonlineag,0.506,0.6209,-0.1149,-0.2205,0.0,0,1,0.0,0.0,0
Michaela Onyenwere,player_assists,2.5,over,134,draftkings,0.2709,0.3861,-0.1152,-0.3661,0.0,0,1,0.0,0.0,0
Olivia Miles,player_points,20.5,under,-126,draftkings,0.4069,0.5223,-0.1154,-0.2702,0.0,0,1,0.0,0.0,0
Natasha Cloud,player_points,10.5,under,-114,fanduel,0.3945,0.5135,-0.119,-0.2594,0.0,0,3,0.0,0.0,0
Allisha Gray,player_assists,2.5,under,-142,draftkings,0.4367,0.5567,-0.12,-0.2558,0.0,0,3,0.0,0.0,0
Rebecca Allen,player_points,8.5,over,104,fanduel,0.3506,0.4719,-0.1213,-0.2848,0.0,0,3,0.0,0.0,0
Breanna Stewart,player_rebounds,7.5,under,109,draftkings,0.317,0.4385,-0.1215,-0.3375,0.0,0,1,0.0,0.0,0
Kayla McBride,player_rebounds,2.5,under,-123,betonlineag,0.4023,0.5295,-0.1272,-0.2706,0.0,0,2,0.0,0.0,0
Nneka Ogwumike,player_rebounds,8.5,under,-138,fanduel,0.4221,0.5509,-0.1288,-0.272,0.0,0,3,0.0,0.0,0
Natasha Cloud,player_rebounds,3.5,under,-153,draftkings,0.4623,0.5965,-0.1342,-0.2355,0.0,0,3,0.0,0.0,0
Rae Burrell,player_assists,2.5,under,-130,betonlineag,0.4102,0.5464,-0.1362,-0.2743,0.0,0,3,0.0,0.0,0
Jonquel Jones,player_rebounds,9.5,under,-145,betonlineag,0.4202,0.5614,-0.1412,-0.29,0.0,0,2,0.0,0.0,0
Olivia Miles,player_points,19.5,under,-114,fanduel,0.3608,0.5028,-0.142,-0.3227,0.0,0,2,0.0,0.0,0
Makayla Timpson,player_rebounds,5.5,under,104,fanduel,0.3115,0.4543,-0.1428,-0.3645,0.0,0,2,0.0,0.0,0
Ezi Magbegor,player_points,7.5,under,-102,fanduel,0.3391,0.4832,-0.1441,-0.3284,0.0,0,3,0.0,0.0,0
Nneka Ogwumike,player_points,15.5,under,-124,draftkings,0.3908,0.5382,-0.1474,-0.294,0.0,0,3,0.0,0.0,0
Pauline Astier,player_points,8.5,over,-116,betonlineag,0.3594,0.5078,-0.1484,-0.3308,0.0,0,3,0.0,0.0,0
Breanna Stewart,player_rebounds,8.5,under,-145,betonlineag,0.419,0.5681,-0.1491,-0.292,0.0,0,2,0.0,0.0,0
Sonia Citron,player_rebounds,3.5,under,-137,draftkings,0.4154,0.5649,-0.1495,-0.2814,0.0,0,3,0.0,0.0,0
Jordin Canada,player_rebounds,3.5,under,-125,fanduel,0.3754,0.5254,-0.15,-0.3243,0.0,0,3,0.0,0.0,0
Angel Reese,player_rebounds,12.5,under,-136,fanduel,0.3973,0.5478,-0.1505,-0.3106,0.0,0,3,0.0,0.0,0
Allisha Gray,player_points,18.5,under,-122,fanduel,0.367,0.5181,-0.1511,-0.3322,0.0,0,3,0.0,0.0,0
Courtney Williams,player_points,12.5,under,-121,draftkings,0.3703,0.5236,-0.1533,-0.3237,0.0,0,3,0.0,0.0,0
Brittney Griner,player_points,12.5,under,-164,betonlineag,0.4385,0.5923,-0.1538,-0.2941,0.0,0,1,0.0,0.0,0
Olivia Miles,player_rebounds,4.5,under,-138,fanduel,0.4041,0.5585,-0.1544,-0.3031,0.0,0,3,0.0,0.0,0
Natisha Hiedeman,player_points,15.5,under,-127,draftkings,0.3689,0.5245,-0.1556,-0.3406,0.0,0,1,0.0,0.0,0
Natisha Hiedeman,player_points,14.5,under,-102,fanduel,0.318,0.4746,-0.1566,-0.3702,0.0,0,2,0.0,0.0,0
Rae Burrell,player_rebounds,2.5,under,-168,draftkings,0.4455,0.6026,-0.1571,-0.2893,0.0,0,2,0.0,0.0,0
Caitlin Clark,player_points,21.5,under,-102,fanduel,0.3337,0.491,-0.1573,-0.3391,0.0,0,3,0.0,0.0,0
Cameron Brink,player_points,7.5,over,-110,fanduel,0.3259,0.491,-0.1651,-0.3778,0.0,0,3,0.0,0.0,0
Jewell Loyd,player_points,7.5,over,-136,draftkings,0.3653,0.5421,-0.1768,-0.3661,0.0,0,1,0.0,0.0,0
Jordin Canada,player_points,11.5,under,-120,fanduel,0.3393,0.5181,-0.1788,-0.378,0.0,0,3,0.0,0.0,0
Kayla McBride,player_points,15.5,under,-120,betonlineag,0.3339,0.519,-0.1851,-0.3878,0.0,0,3,0.0,0.0,0
Cotie McMahon,player_assists,2.5,over,149,betonlineag,0.1783,0.3655,-0.1872,-0.556,0.0,0,1,0.0,0.0,0
Jade Melbourne,player_points,9.5,under,-102,fanduel,0.29,0.4832,-0.1932,-0.4257,0.0,0,3,0.0,0.0,0
Jewell Loyd,player_points,8.5,over,-108,betonlineag,0.2953,0.4887,-0.1934,-0.4313,0.0,0,2,0.0,0.0,0
Angel Reese,player_points,15.5,under,-118,fanduel,0.3162,0.51,-0.1938,-0.4158,0.0,0,3,0.0,0.0,0
Cameron Brink,player_rebounds,5.5,over,141,betonlineag,0.1944,0.3893,-0.1949,-0.5315,0.0,0,2,0.0,0.0,0
Lauren Betts,player_points,5.5,over,-141,betonlineag,0.3479,0.5553,-0.2074,-0.4054,0.0,0,2,0.0,0.0,0
Pauline Astier,player_assists,3.5,over,-137,betonlineag,0.3322,0.5543,-0.2221,-0.4253,0.0,0,2,0.0,0.0,0
Natisha Hiedeman,player_rebounds,2.5,under,-154,fanduel,0.3568,0.5866,-0.2298,-0.4115,0.0,0,3,0.0,0.0,0
Pauline Astier,player_assists,4.5,over,111,draftkings,0.2008,0.4337,-0.2329,-0.5763,0.0,0,1,0.0,0.0,0
Han Xu,player_rebounds,3.5,over,-125,fanduel,0.282,0.5212,-0.2392,-0.4924,0.0,0,1,0.0,0.0,0
Cotie McMahon,player_rebounds,2.5,over,-149,betonlineag,0.3283,0.573,-0.2447,-0.4514,0.0,0,3,0.0,0.0,0
Cotie McMahon,player_points,7.5,over,-106,draftkings,0.2426,0.4943,-0.2517,-0.5285,0.0,0,3,0.0,0.0,0
Lauren Betts,player_rebounds,4.5,over,-143,betonlineag,0.2864,0.558,-0.2716,-0.5133,0.0,0,3,0.0,0.0,0
Cameron Brink,player_rebounds,4.5,over,-160,draftkings,0.3011,0.5803,-0.2792,-0.5107,0.0,0,1,0.0,0.0,0
Marine Johannes,player_points,9.5,over,-120,fanduel,0.1645,0.5175,-0.353,-0.6984,0.0,0,2,0.0,0.0,0
Marine Johannes,player_points,10.5,over,-109,draftkings,0.1306,0.4855,-0.3549,-0.7496,0.0,0,1,0.0,0.0,0
