player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Aneesah Morrow,player_rebounds,9.5,over,110,williamhill_us,0.5448,0.4374,0.1074,0.1441,0.0,0,1,0.131,0.0327,1
Kayla McBride,player_points,17.5,under,-113,draftkings,0.623,0.5157,0.1073,0.1743,0.0,0,4,0.197,0.0492,1
Bridget Carleton,player_assists,2.5,under,-151,draftkings,0.6762,0.5699,0.1063,0.124,0.0,0,2,0.1873,0.0468,1
Rebecca Allen,player_rebounds,2.5,over,-114,betonlineag,0.6052,0.5,0.1052,0.1361,0.0,0,1,0.1551,0.0388,1
Emily Engstler,player_assists,2.5,under,-167,draftkings,0.6968,0.5937,0.1031,0.114,0.0,0,2,0.1905,0.0476,1
Courtney Vandersloot,player_points,8.5,over,102,fanduel,0.5648,0.4618,0.103,0.1409,0.0,0,1,0.1381,0.0345,1
Isabelle Harrison,player_rebounds,5.5,over,-141,draftkings,0.6518,0.551,0.1008,0.1141,0.0,0,2,0.1608,0.0402,1
Kiki Rice,player_assists,3.5,under,110,betonlineag,0.5494,0.4497,0.0997,0.1537,0.0,0,4,0.1398,0.0349,1
Olivia Nelson-Ododa,player_rebounds,8.5,under,-135,betonlineag,0.6427,0.545,0.0977,0.1188,0.0,0,2,0.1603,0.0401,1
Natasha Cloud,player_points,9.5,over,-123,draftkings,0.6138,0.5168,0.097,0.1128,0.0,0,1,0.1388,0.0347,1
Courtney Williams,player_assists,4.5,under,-159,williamhill_us,0.6834,0.5876,0.0958,0.1132,0.0,0,4,0.18,0.045,1
Kelsey Mitchell,player_points,25.5,under,-114,fanduel,0.5955,0.5,0.0955,0.1179,0.0,0,2,0.1344,0.0336,1
Shakira Austin,player_assists,2.5,under,100,draftkings,0.574,0.4802,0.0938,0.148,0.0,0,2,0.148,0.037,1
Breanna Stewart,player_rebounds,8.5,under,-115,draftkings,0.624,0.5304,0.0936,0.1666,0.0,0,3,0.1916,0.0479,1
Shakira Austin,player_rebounds,10.5,under,-134,williamhill_us,0.6343,0.542,0.0923,0.1077,0.0,0,4,0.1443,0.0361,1
Kamilla Cardoso,player_points,14.5,over,105,williamhill_us,0.5582,0.4663,0.0919,0.1443,0.0,0,4,0.1374,0.0344,1
Sabrina Ionescu,player_rebounds,4.5,under,-109,draftkings,0.5877,0.4966,0.0911,0.1269,0.0,0,3,0.1383,0.0346,1
Dearica Hamby,player_rebounds,6.5,under,103,betonlineag,0.5482,0.4588,0.0894,0.1128,0.0,0,2,0.1096,0.0274,1
Sophie Cunningham,player_points,7.5,under,-127,draftkings,0.6139,0.5257,0.0882,0.0973,0.0,0,1,0.1236,0.0309,1
Lauren Betts,player_rebounds,4.5,under,-108,fanduel,0.5783,0.4938,0.0845,0.1138,0.0,0,4,0.1229,0.0307,1
Gabby Williams,player_points,14.5,over,107,williamhill_us,0.5403,0.4565,0.0838,0.1184,0.0,0,3,0.1107,0.0277,1
Kayla McBride,player_assists,2.5,under,-170,draftkings,0.6946,0.6129,0.0817,0.1032,0.0,0,2,0.1754,0.0439,1
Pauline Astier,player_points,7.5,over,-116,betonlineag,0.5845,0.5057,0.0788,0.0884,0.0,0,1,0.1025,0.0256,1
Natasha Howard,player_assists,3.5,under,-139,betonlineag,0.6348,0.5562,0.0786,0.0915,0.0,0,4,0.1272,0.0318,1
Laura Juskaite,player_points,11.5,over,103,betonlineag,0.5579,0.4793,0.0786,0.1325,0.0,0,4,0.1287,0.0322,1
Caitlin Clark,player_assists,8.5,under,114,fanduel,0.5146,0.438,0.0766,0.1012,0.0,0,3,0.0888,0.0222,1
Azura Stevens,player_rebounds,6.5,under,-108,fanduel,0.5609,0.485,0.0759,0.0803,0.0,0,4,0.0867,0.0217,1
Natasha Cloud,player_points,10.5,over,110,betonlineag,0.5462,0.4708,0.0754,0.147,0.0,0,3,0.1337,0.0334,1
Carla Leite,player_rebounds,2.5,under,-160,draftkings,0.6679,0.5946,0.0733,0.0853,0.0,0,2,0.1365,0.0341,1
Sophie Cunningham,player_points,6.5,under,102,fanduel,0.5342,0.4618,0.0724,0.0791,0.0,0,2,0.0775,0.0194,1
Gabby Williams,player_points,13.5,over,-128,draftkings,0.5985,0.528,0.0705,0.0661,0.0,0,1,0.0846,0.0211,1
Gabby Williams,player_assists,2.5,under,-125,betonlineag,0.5911,0.5235,0.0676,0.064,0.0,0,2,0.08,0.02,1
Makayla Timpson,player_points,8.5,under,-114,fanduel,0.5654,0.5,0.0654,0.0614,0.0,0,1,0.07,0.0175,1
Pauline Astier,player_assists,2.5,over,-143,betonlineag,0.6224,0.558,0.0644,0.0576,0.0,0,1,0.0824,0.0206,1
Gabby Williams,player_rebounds,3.5,over,128,fanduel,0.4758,0.4115,0.0643,0.0848,0.0,0,3,0.0663,0.0166,1
Rae Burrell,player_assists,3.5,under,-185,betonlineag,0.6858,0.6216,0.0642,0.0565,0.0,0,2,0.1045,0.0261,1
Gabby Williams,player_rebounds,2.5,over,-181,draftkings,0.6743,0.6107,0.0636,0.0468,0.0,0,1,0.0848,0.0212,1
Kiki Iriafen,player_assists,1.5,under,115,betonlineag,0.4945,0.4312,0.0633,0.0632,0.0,0,1,0.0549,0.0137,1
Sabrina Ionescu,player_assists,5.5,under,-137,betonlineag,0.6093,0.5471,0.0622,0.054,0.0,0,3,0.074,0.0185,1
Natasha Howard,player_rebounds,7.5,under,-122,fanduel,0.577,0.5169,0.0601,0.05,0.0,0,4,0.0609,0.0152,1
Lauren Betts,player_points,5.5,under,110,betonlineag,0.5089,0.4499,0.059,0.0687,0.0,0,3,0.0624,0.0156,1
Sonia Citron,player_points,15.5,under,-103,betonlineag,0.5448,0.486,0.0588,0.0737,0.0,0,4,0.0759,0.019,1
Caitlin Clark,player_points,23.5,under,-121,draftkings,0.5791,0.5203,0.0588,0.0577,0.0,0,3,0.0698,0.0175,1
Bridget Carleton,player_rebounds,4.5,under,118,fanduel,0.4781,0.4203,0.0578,0.0423,0.0,0,1,0.0358,0.009,1
Shakira Austin,player_points,17.5,under,-120,draftkings,0.5687,0.5112,0.0575,0.0426,0.0,0,1,0.0511,0.0128,1
Nneka Ogwumike,player_points,15.5,under,-118,betonlineag,0.5773,0.5214,0.0559,0.0665,0.0,0,2,0.0785,0.0196,1
Kayla Thornton,player_rebounds,4.5,under,-125,fanduel,0.5904,0.5357,0.0547,0.0627,0.0,0,4,0.0784,0.0196,1
Veronica Burton,player_points,12.5,under,-109,williamhill_us,0.5467,0.4921,0.0546,0.0483,0.0,0,2,0.0526,0.0132,1
Kiki Rice,player_points,12.5,under,105,williamhill_us,0.5209,0.467,0.0539,0.0678,0.0,0,4,0.0646,0.0162,1
Olivia Miles,player_assists,6.5,under,-138,draftkings,0.6218,0.5684,0.0534,0.0724,0.0,0,4,0.0999,0.025,1
Jonquel Jones,player_assists,2.5,over,106,draftkings,0.5053,0.4522,0.0531,0.0409,0.0,0,3,0.0386,0.0097,1
Veronica Burton,player_rebounds,3.5,under,103,betonlineag,0.5133,0.4616,0.0517,0.042,0.0,0,4,0.0408,0.0102,1
Nneka Ogwumike,player_assists,2.5,over,-104,fanduel,0.5253,0.4765,0.0488,0.0304,0.0,0,2,0.0316,0.0079,1
Aliyah Boston,player_points,15.5,over,-122,draftkings,0.569,0.5215,0.0475,0.0354,0.0,0,3,0.0432,0.0108,1
Dearica Hamby,player_points,14.5,under,-123,betonlineag,0.5756,0.5292,0.0464,0.0436,0.0,0,2,0.0536,0.0134,1
Janelle Salaun,player_rebounds,3.5,over,-104,fanduel,0.5273,0.4815,0.0458,0.0343,0.0,0,4,0.0357,0.0089,1
Michaela Onyenwere,player_points,7.5,under,-103,draftkings,0.5377,0.4922,0.0455,0.0597,0.0,0,3,0.0615,0.0154,1
Janelle Salaun,player_points,11.5,over,-103,betonlineag,0.5425,0.4978,0.0447,0.0692,0.0,0,4,0.0713,0.0178,1
Natasha Cloud,player_rebounds,3.5,over,112,betonlineag,0.4833,0.4386,0.0447,0.0246,0.0,0,4,0.022,0.0055,1
Bridget Carleton,player_rebounds,5.5,under,-152,draftkings,0.6301,0.5855,0.0446,0.0446,0.0,0,3,0.0679,0.017,1
Veronica Burton,player_points,14.5,under,-189,betonlineag,0.6706,0.6261,0.0445,0.0254,0.0,0,1,0.048,0.012,1
Kamilla Cardoso,player_rebounds,8.5,over,-105,betonlineag,0.5322,0.4889,0.0433,0.0391,0.0,0,4,0.041,0.0103,1
Isabelle Harrison,player_points,12.5,over,-121,williamhill_us,0.5611,0.5257,0.0354,0.0248,0.0,0,4,0.03,0.0075,1
Caitlin Clark,player_rebounds,3.5,under,128,fanduel,0.4449,0.4121,0.0328,0.0144,0.0,0,3,0.0112,0.0028,1
Natasha Howard,player_points,13.5,under,-129,williamhill_us,0.573,0.5404,0.0326,0.0172,0.0,0,3,0.0222,0.0055,1
Olivia Nelson-Ododa,player_points,12.5,under,100,fanduel,0.4983,0.4663,0.032,-0.0034,0.0,0,2,0.0,0.0,0
Nneka Ogwumike,player_rebounds,7.5,over,106,fanduel,0.4819,0.4508,0.0311,-0.0073,0.0,0,2,0.0,0.0,0
Aliyah Boston,player_assists,3.5,under,-160,draftkings,0.6389,0.6079,0.031,0.0382,0.0,0,3,0.0611,0.0153,1
Kiki Iriafen,player_rebounds,9.5,under,-145,draftkings,0.59,0.5592,0.0308,-0.0031,0.0,0,2,0.0,0.0,0
Veronica Burton,player_assists,5.5,under,100,fanduel,0.5141,0.4842,0.0299,0.0282,0.0,0,4,0.0282,0.007,0
Sonia Citron,player_rebounds,3.5,under,108,fanduel,0.4926,0.4638,0.0288,0.0246,0.0,0,4,0.0228,0.0057,0
Azura Stevens,player_points,9.5,over,-125,williamhill_us,0.5531,0.5248,0.0283,-0.0044,0.0,0,3,0.0,0.0,0
Pauline Astier,player_rebounds,2.5,over,141,betonlineag,0.4065,0.3791,0.0274,-0.0203,0.0,0,1,0.0,0.0,0
Leila Lacan,player_assists,4.5,under,109,betonlineag,0.4712,0.4442,0.027,-0.0152,0.0,0,2,0.0,0.0,0
Kiki Iriafen,player_rebounds,8.5,under,104,williamhill_us,0.4876,0.4617,0.0259,-0.0053,0.0,0,2,0.0,0.0,0
Natasha Howard,player_points,12.5,under,-108,draftkings,0.5075,0.4832,0.0243,-0.0226,0.0,0,1,0.0,0.0,0
Julie Allemand,player_assists,5.5,under,110,draftkings,0.4673,0.4443,0.023,-0.0187,0.0,0,4,0.0,0.0,0
Aliyah Boston,player_rebounds,9.5,under,-134,draftkings,0.5839,0.562,0.0219,0.0196,0.0,0,3,0.0263,0.0066,0
Shakira Austin,player_points,16.5,under,-108,betonlineag,0.5105,0.491,0.0195,-0.0168,0.0,0,3,0.0,0.0,0
Kayla McBride,player_rebounds,2.5,under,-110,fanduel,0.5306,0.5113,0.0193,0.013,0.0,0,3,0.0143,0.0036,0
Azura Stevens,player_points,10.5,over,101,draftkings,0.4787,0.4601,0.0186,-0.0378,0.0,0,1,0.0,0.0,0
Julie Allemand,player_points,5.5,over,-122,betonlineag,0.5384,0.52,0.0184,-0.0203,0.0,0,3,0.0,0.0,0
Isabelle Harrison,player_assists,2.5,under,-196,betonlineag,0.6525,0.6345,0.018,-0.0146,0.0,0,1,0.0,0.0,0
Kayla Thornton,player_points,7.5,over,100,betonlineag,0.4891,0.4725,0.0166,-0.0218,0.0,0,2,0.0,0.0,0
Olivia Miles,player_rebounds,4.5,under,-145,williamhill_us,0.5788,0.5641,0.0147,-0.022,0.0,0,4,0.0,0.0,0
Kiki Iriafen,player_points,14.5,over,110,betonlineag,0.4867,0.4726,0.0141,0.0221,0.0,0,4,0.0201,0.005,0
Kamilla Cardoso,player_assists,2.5,over,118,betonlineag,0.4585,0.4448,0.0137,-0.0005,0.0,0,2,0.0,0.0,0
Olivia Miles,player_points,17.5,under,103,betonlineag,0.4937,0.4804,0.0133,0.0022,0.0,0,4,0.0021,0.0005,0
Michaela Onyenwere,player_rebounds,2.5,under,100,betonlineag,0.4786,0.4663,0.0123,-0.0428,0.0,0,3,0.0,0.0,0
Makayla Timpson,player_points,7.5,under,104,draftkings,0.4656,0.455,0.0106,-0.0502,0.0,0,2,0.0,0.0,0
Natasha Cloud,player_assists,5.5,under,-147,draftkings,0.5942,0.5842,0.01,-0.0016,0.0,0,4,0.0,0.0,0
Kelsey Mitchell,player_rebounds,1.5,under,124,fanduel,0.4169,0.408,0.0089,-0.0661,0.0,0,1,0.0,0.0,0
Courtney Vandersloot,player_rebounds,2.5,over,-144,draftkings,0.5695,0.5609,0.0086,-0.035,0.0,0,3,0.0,0.0,0
Leila Lacan,player_rebounds,2.5,over,146,betonlineag,0.3825,0.374,0.0085,-0.0591,0.0,0,2,0.0,0.0,0
Leila Lacan,player_points,11.5,under,-106,fanduel,0.4894,0.4819,0.0075,-0.0489,0.0,0,2,0.0,0.0,0
Courtney Vandersloot,player_assists,4.5,over,-118,fanduel,0.5191,0.5117,0.0074,-0.041,0.0,0,4,0.0,0.0,0
Makayla Timpson,player_rebounds,7.5,over,120,fanduel,0.4386,0.4312,0.0074,-0.0351,0.0,0,3,0.0,0.0,0
Rebecca Allen,player_points,7.5,under,-114,betonlineag,0.5067,0.5,0.0067,-0.0488,0.0,0,1,0.0,0.0,0
Megan DiLeo,player_rebounds,4.5,under,-106,fanduel,0.4965,0.4899,0.0066,-0.0351,0.0,0,4,0.0,0.0,0
Dearica Hamby,player_assists,2.5,under,-154,fanduel,0.5838,0.5793,0.0045,-0.0371,0.0,0,2,0.0,0.0,0
Kiki Rice,player_rebounds,3.5,over,-122,williamhill_us,0.523,0.5208,0.0022,-0.0483,0.0,0,4,0.0,0.0,0
Kiki Rice,player_rebounds,3.5,under,-104,fanduel,0.477,0.4792,-0.0022,-0.0643,0.0,0,4,0.0,0.0,0
Dearica Hamby,player_assists,2.5,over,122,betonlineag,0.4162,0.4207,-0.0045,-0.076,0.0,0,2,0.0,0.0,0
Megan DiLeo,player_rebounds,4.5,over,-114,draftkings,0.5035,0.5101,-0.0066,-0.0548,0.0,0,4,0.0,0.0,0
Rebecca Allen,player_points,7.5,over,-114,betonlineag,0.4933,0.5,-0.0067,-0.074,0.0,0,1,0.0,0.0,0
Courtney Vandersloot,player_assists,4.5,under,103,betonlineag,0.4809,0.4883,-0.0074,-0.0238,0.0,0,4,0.0,0.0,0
Makayla Timpson,player_rebounds,7.5,under,-147,draftkings,0.5614,0.5688,-0.0074,-0.0567,0.0,0,3,0.0,0.0,0
Leila Lacan,player_points,11.5,over,-122,fanduel,0.5106,0.5181,-0.0075,-0.0709,0.0,0,2,0.0,0.0,0
Leila Lacan,player_rebounds,2.5,under,-188,fanduel,0.6175,0.626,-0.0085,-0.054,0.0,0,2,0.0,0.0,0
Courtney Vandersloot,player_rebounds,2.5,under,116,fanduel,0.4305,0.4391,-0.0086,-0.0701,0.0,0,3,0.0,0.0,0
Kelsey Mitchell,player_rebounds,1.5,over,-166,fanduel,0.5831,0.592,-0.0089,-0.0656,0.0,0,1,0.0,0.0,0
Natasha Cloud,player_assists,5.5,over,130,fanduel,0.4058,0.4158,-0.01,-0.0667,0.0,0,4,0.0,0.0,0
Makayla Timpson,player_points,7.5,over,-135,betonlineag,0.5344,0.545,-0.0106,-0.0697,0.0,0,2,0.0,0.0,0
Michaela Onyenwere,player_rebounds,2.5,over,-130,fanduel,0.5214,0.5337,-0.0123,-0.0775,0.0,0,3,0.0,0.0,0
Olivia Miles,player_points,17.5,over,-120,fanduel,0.5063,0.5196,-0.0133,-0.0718,0.0,0,4,0.0,0.0,0
Kamilla Cardoso,player_assists,2.5,under,-133,draftkings,0.5415,0.5552,-0.0137,-0.0514,0.0,0,2,0.0,0.0,0
Kiki Iriafen,player_points,14.5,under,-124,draftkings,0.5133,0.5274,-0.0141,-0.0727,0.0,0,4,0.0,0.0,0
Olivia Miles,player_rebounds,4.5,over,115,betonlineag,0.4212,0.4359,-0.0147,-0.0944,0.0,0,4,0.0,0.0,0
Kayla Thornton,player_points,7.5,under,-125,draftkings,0.5109,0.5275,-0.0166,-0.0804,0.0,0,2,0.0,0.0,0
Isabelle Harrison,player_assists,2.5,over,149,betonlineag,0.3475,0.3655,-0.018,-0.1347,0.0,0,1,0.0,0.0,0
Julie Allemand,player_points,5.5,under,-106,draftkings,0.4616,0.48,-0.0184,-0.1029,0.0,0,3,0.0,0.0,0
Azura Stevens,player_points,10.5,under,-135,draftkings,0.5213,0.5399,-0.0186,-0.0926,0.0,0,1,0.0,0.0,0
Kayla McBride,player_rebounds,2.5,over,-102,draftkings,0.4694,0.4887,-0.0193,-0.0704,0.0,0,3,0.0,0.0,0
Shakira Austin,player_points,16.5,over,-118,fanduel,0.4895,0.509,-0.0195,-0.0957,0.0,0,3,0.0,0.0,0
Aliyah Boston,player_rebounds,9.5,over,116,fanduel,0.4161,0.438,-0.0219,-0.1012,0.0,0,3,0.0,0.0,0
Julie Allemand,player_assists,5.5,over,-139,betonlineag,0.5327,0.5557,-0.023,-0.0841,0.0,0,4,0.0,0.0,0
Natasha Howard,player_points,12.5,over,-123,draftkings,0.4925,0.5168,-0.0243,-0.1071,0.0,0,1,0.0,0.0,0
Kiki Iriafen,player_rebounds,8.5,over,-130,fanduel,0.5124,0.5383,-0.0259,-0.0934,0.0,0,2,0.0,0.0,0
Leila Lacan,player_assists,4.5,over,-141,betonlineag,0.5288,0.5558,-0.027,-0.0962,0.0,0,2,0.0,0.0,0
Pauline Astier,player_rebounds,2.5,under,-185,betonlineag,0.5935,0.6209,-0.0274,-0.0857,0.0,0,1,0.0,0.0,0
Azura Stevens,player_points,9.5,under,-102,fanduel,0.4469,0.4752,-0.0283,-0.115,0.0,0,3,0.0,0.0,0
Sonia Citron,player_rebounds,3.5,over,-124,draftkings,0.5074,0.5362,-0.0288,-0.0834,0.0,0,4,0.0,0.0,0
Veronica Burton,player_assists,5.5,over,-118,williamhill_us,0.4859,0.5158,-0.0299,-0.1023,0.0,0,4,0.0,0.0,0
Kiki Iriafen,player_rebounds,9.5,over,112,betonlineag,0.41,0.4408,-0.0308,-0.1308,0.0,0,2,0.0,0.0,0
Aliyah Boston,player_assists,3.5,over,142,fanduel,0.3611,0.3921,-0.031,-0.1261,0.0,0,3,0.0,0.0,0
Nneka Ogwumike,player_rebounds,7.5,under,-137,betonlineag,0.5181,0.5492,-0.0311,-0.1037,0.0,0,2,0.0,0.0,0
Olivia Nelson-Ododa,player_points,12.5,over,-130,fanduel,0.5017,0.5337,-0.032,-0.1124,0.0,0,2,0.0,0.0,0
Natasha Howard,player_points,13.5,over,104,fanduel,0.427,0.4596,-0.0326,-0.1289,0.0,0,3,0.0,0.0,0
Caitlin Clark,player_rebounds,3.5,over,-159,draftkings,0.5551,0.5879,-0.0328,-0.0958,0.0,0,3,0.0,0.0,0
Isabelle Harrison,player_points,12.5,under,100,betonlineag,0.4389,0.4743,-0.0354,-0.1222,0.0,0,4,0.0,0.0,0
Kamilla Cardoso,player_rebounds,8.5,under,-114,fanduel,0.4678,0.5111,-0.0433,-0.1218,0.0,0,4,0.0,0.0,0
Veronica Burton,player_points,14.5,over,144,betonlineag,0.3294,0.3739,-0.0445,-0.1963,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_rebounds,5.5,over,128,betonlineag,0.3699,0.4145,-0.0446,-0.1566,0.0,0,3,0.0,0.0,0
Janelle Salaun,player_points,11.5,under,-114,draftkings,0.4575,0.5022,-0.0447,-0.1412,0.0,0,4,0.0,0.0,0
Natasha Cloud,player_rebounds,3.5,under,-141,williamhill_us,0.5167,0.5614,-0.0447,-0.1168,0.0,0,4,0.0,0.0,0
Michaela Onyenwere,player_points,7.5,over,-105,betonlineag,0.4623,0.5078,-0.0455,-0.0974,0.0,0,3,0.0,0.0,0
Janelle Salaun,player_rebounds,3.5,under,-119,draftkings,0.4727,0.5185,-0.0458,-0.1301,0.0,0,4,0.0,0.0,0
Dearica Hamby,player_points,14.5,over,102,fanduel,0.4244,0.4708,-0.0464,-0.1427,0.0,0,2,0.0,0.0,0
Aliyah Boston,player_points,15.5,under,100,fanduel,0.431,0.4785,-0.0475,-0.138,0.0,0,3,0.0,0.0,0
Nneka Ogwumike,player_assists,2.5,under,-123,betonlineag,0.4747,0.5235,-0.0488,-0.1394,0.0,0,2,0.0,0.0,0
Veronica Burton,player_rebounds,3.5,over,-129,williamhill_us,0.4867,0.5384,-0.0517,-0.136,0.0,0,4,0.0,0.0,0
Jonquel Jones,player_assists,2.5,under,-130,fanduel,0.4947,0.5478,-0.0531,-0.1248,0.0,0,3,0.0,0.0,0
Olivia Miles,player_assists,6.5,over,134,betonlineag,0.3782,0.4316,-0.0534,-0.115,0.0,0,4,0.0,0.0,0
Kiki Rice,player_points,12.5,over,-125,fanduel,0.4791,0.533,-0.0539,-0.1376,0.0,0,4,0.0,0.0,0
Veronica Burton,player_points,12.5,over,-115,fanduel,0.4533,0.5079,-0.0546,-0.1525,0.0,0,2,0.0,0.0,0
Kayla Thornton,player_rebounds,4.5,over,101,draftkings,0.4096,0.4643,-0.0547,-0.1767,0.0,0,4,0.0,0.0,0
Nneka Ogwumike,player_points,15.5,over,100,fanduel,0.4227,0.4786,-0.0559,-0.1546,0.0,0,2,0.0,0.0,0
Shakira Austin,player_points,17.5,over,-110,draftkings,0.4313,0.4888,-0.0575,-0.1766,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_rebounds,4.5,over,-158,fanduel,0.5219,0.5797,-0.0578,-0.1478,0.0,0,1,0.0,0.0,0
Sonia Citron,player_points,15.5,over,-115,fanduel,0.4552,0.514,-0.0588,-0.149,0.0,0,4,0.0,0.0,0
Caitlin Clark,player_points,23.5,over,-104,fanduel,0.4209,0.4797,-0.0588,-0.1744,0.0,0,3,0.0,0.0,0
Lauren Betts,player_points,5.5,over,-136,draftkings,0.4911,0.5501,-0.059,-0.1478,0.0,0,3,0.0,0.0,0
Natasha Howard,player_rebounds,7.5,over,-106,betonlineag,0.423,0.4831,-0.0601,-0.1779,0.0,0,4,0.0,0.0,0
Sabrina Ionescu,player_assists,5.5,over,106,betonlineag,0.3907,0.4529,-0.0622,-0.1952,0.0,0,3,0.0,0.0,0
Kiki Iriafen,player_assists,1.5,over,-149,betonlineag,0.5055,0.5688,-0.0633,-0.1552,0.0,0,1,0.0,0.0,0
Gabby Williams,player_rebounds,2.5,under,132,draftkings,0.3257,0.3893,-0.0636,-0.2444,0.0,0,1,0.0,0.0,0
Rae Burrell,player_assists,3.5,over,141,betonlineag,0.3142,0.3784,-0.0642,-0.2428,0.0,0,2,0.0,0.0,0
Gabby Williams,player_rebounds,3.5,under,-152,betonlineag,0.5242,0.5885,-0.0643,-0.1309,0.0,0,3,0.0,0.0,0
Pauline Astier,player_assists,2.5,under,110,betonlineag,0.3776,0.442,-0.0644,-0.207,0.0,0,1,0.0,0.0,0
Makayla Timpson,player_points,8.5,over,-114,fanduel,0.4346,0.5,-0.0654,-0.1842,0.0,0,1,0.0,0.0,0
Gabby Williams,player_assists,2.5,over,-103,betonlineag,0.4089,0.4765,-0.0676,-0.1941,0.0,0,2,0.0,0.0,0
Gabby Williams,player_points,13.5,under,-103,draftkings,0.4015,0.472,-0.0705,-0.2087,0.0,0,1,0.0,0.0,0
Sophie Cunningham,player_points,6.5,over,-132,fanduel,0.4658,0.5382,-0.0724,-0.1813,0.0,0,2,0.0,0.0,0
