player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Arike Ogunbowale,player_rebounds,2.5,under,124,draftkings,0.3069,0.4391,-0.1322,-0.3125,0.0,0,3,0.0,0.0,0
Courtney Vandersloot,player_points,8.5,under,102,betonlineag,0.3283,0.4641,-0.1358,-0.3368,0.0,0,2,0.0,0.0,0
Angel Reese,player_rebounds,12.5,under,-135,betonlineag,0.4069,0.5428,-0.1359,-0.2917,0.0,0,2,0.0,0.0,0
Kamilla Cardoso,player_rebounds,7.5,under,104,fanduel,0.3201,0.4565,-0.1364,-0.347,0.0,0,3,0.0,0.0,0
Angel Reese,player_points,15.5,under,101,betonlineag,0.3278,0.4657,-0.1379,-0.3411,0.0,0,2,0.0,0.0,0
Angel Reese,player_rebounds,11.5,under,-101,draftkings,0.3223,0.4626,-0.1403,-0.3586,0.0,0,1,0.0,0.0,0
Kamilla Cardoso,player_points,13.5,under,100,betonlineag,0.3304,0.4708,-0.1404,-0.3392,0.0,0,3,0.0,0.0,0
Azura Stevens,player_rebounds,6.5,under,-159,betonlineag,0.4401,0.5838,-0.1437,-0.2831,0.0,0,2,0.0,0.0,0
Rae Burrell,player_points,16.5,over,-116,draftkings,0.3803,0.5281,-0.1478,-0.2919,0.0,0,3,0.0,0.0,0
Caitlin Clark,player_assists,9.5,over,-126,draftkings,0.3885,0.5382,-0.1497,-0.3032,0.0,0,3,0.0,0.0,0
Angel Reese,player_points,16.5,under,-131,draftkings,0.3791,0.5322,-0.1531,-0.3315,0.0,0,1,0.0,0.0,0
Gabby Williams,player_rebounds,2.5,under,-120,draftkings,0.3443,0.5107,-0.1664,-0.3688,0.0,0,2,0.0,0.0,0
Tiffany Hayes,player_rebounds,2.5,over,103,draftkings,0.2865,0.4529,-0.1664,-0.4184,0.0,0,1,0.0,0.0,0
Tiffany Hayes,player_points,10.5,over,-115,fanduel,0.3364,0.5068,-0.1704,-0.3711,0.0,0,4,0.0,0.0,0
Arike Ogunbowale,player_assists,2.5,under,-104,fanduel,0.3104,0.4845,-0.1741,-0.3911,0.0,0,3,0.0,0.0,0
Kelsey Mitchell,player_points,25.5,over,-114,draftkings,0.3182,0.5034,-0.1852,-0.4027,0.0,0,3,0.0,0.0,0
